,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T10:35:00.000Z,0.13370704275615788,11814813254.997494,112.5186,1.0120359,1.80629217,76.79948539,120.18388876,111.38489349,92.58767899,17739015554.738083,1.7558,17739015554.74,,2022-11-03T10:35:00.000Z,,,,,,2022-11-03 10:36:48.814739
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330901737.816,35101471140.919,,9,,,,2022-11-03T10:35:00.000Z,0.39666102447888857,1299273059.1442082,151.7415,0.14589427,1.31465485,-2.31510526,-8.21788435,-20.01863291,-22.4860252,13617730654.606152,1.3479,17849746101.55,,2022-11-03T10:35:00.000Z,,,,,,2022-11-03 10:36:48.814739
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465906.52474535,511616946.142289,,10,,,,2022-11-03T10:35:00.000Z,31.811358507940266,3104772773.130709,326.9311,-0.29615653,1.50480843,1.17876928,-5.30994783,0.60510073,-21.21219769,11435098823.840418,1.1319,16275230092.47,,2022-11-03T10:35:00.000Z,,,,,,2022-11-03 10:36:48.814739
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T10:35:00.000Z,0.9691498742252713,1763041025.709587,407.9927,0.39201348,14.05502916,4.33670988,17.07384096,10.02995531,5.26255904,8464862682.615978,0.8379,9691498742.25,,2022-11-03T10:35:00.000Z,,,,,,2022-11-03 10:36:48.814739
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728268.2130058,1248551938.5381856,,12,904869778.0,5865454216.507603,,2022-11-03T10:35:00.000Z,6.482097600244532,588291114.7947313,127.7927,0.34446375,2.20816511,0.04150008,0.69690633,-10.45872567,-22.81628945,7342455189.112669,0.7268,8093235524.58,,2022-11-03T10:35:00.000Z,,,,,,2022-11-03 10:36:48.814739
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T10:35:00.000Z,1.2173888343601181e-05,543771193.3390827,-24.1728,0.30678589,1.18590627,11.03278967,8.32561012,-7.61056894,0.86779474,6684235050.611657,0.6616,7179368412.5,,2022-11-03T10:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 10:36:48.814739
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6125050243.284809,6125050243.284809,,14,,,,2022-11-03T10:35:00.000Z,0.9997557159691911,299012298.9113367,52.2704,-0.0232797,0.02744014,0.01743296,-0.03491542,-0.0111174,-0.01853266,6123553991.322473,0.6061,6123553991.32,,2022-11-03T10:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 10:36:48.814739
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92248390477.36111,92248452495.13657,,15,71659659264.0,4469156186.665227,,2022-11-03T10:35:00.000Z,0.06236641692923061,377950128.8055276,12.4347,0.15272543,0.07841999,-1.65532864,1.50551709,-0.84343933,-10.59765723,5753201581.56157,0.5695,5753205449.39,,2022-11-03T10:35:00.000Z,,,,,,2022-11-03 10:36:48.814739
0,1,Bitcoin,BTC,bitcoin,9815,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19197043.0,19197043.0,,1,,,,2022-11-03T10:36:00.000Z,20294.673177837605,224156126927.24762,486.7443,-0.10422765,-0.55156097,-1.4489734,1.620201,2.53483723,-12.47098258,389597713665.89514,38.563,426188136734.59,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
1,1027,Ethereum,ETH,ethereum,6169,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T10:36:00.000Z,1547.6975859969966,130577993750.51276,789.3462,-0.3071237,0.06099997,-0.03095988,14.7149086,-0.54691185,-7.04989394,189397733126.5283,18.7469,189397733126.53,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
2,825,Tether,USDT,tether,41505,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69350342913.25587,72141766321.66891,,3,,,,2022-11-03T10:36:00.000Z,1.0000160499767847,76647602840.16861,38.1383,0.00257534,0.00345773,-0.01151361,-0.0127773,0.00121711,-0.01021116,69351455984.64964,6.8645,72142924195.34,,2022-11-03T10:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-11-03 10:37:50.074587
3,1839,BNB,BNB,bnb,1133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,159977643.4113145,159979963.59042934,,4,,,,2022-11-03T10:36:00.000Z,333.546210152015,1639196940.3713512,40.4912,-0.74246221,4.62149483,15.76318106,14.43080283,19.87766595,4.27009641,53359936668.894424,5.2806,66709242030.4,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
4,3408,USD Coin,USDC,usd-coin,6654,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,42598791645.58598,42598791645.58598,,5,,,,2022-11-03T10:36:00.000Z,1.000136617891955,5707233069.7699375,78.3348,-0.00481237,0.00583671,0.01741715,0.01996083,-0.0019041,0.0048288,42604611402.70044,4.2171,42604611402.7,,2022-11-03T10:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-11-03 10:37:50.074587
5,52,XRP,XRP,xrp,831,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50085407159.0,99989240406.0,,6,,,,2022-11-03T10:36:00.000Z,0.45843465754630625,19656570212.30329,1565.5205,0.43269691,1.0615919,-2.67602919,-2.39078649,38.8650162,22.51089483,22960886479.00348,2.2723,45843465754.63,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
6,4687,Binance USD,BUSD,binance-usd,5381,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21658670444.839256,21658670444.839256,,7,,,,2022-11-03T10:36:00.000Z,1.0007201932566485,8562080669.17872,27.2079,0.01036708,0.00176316,0.05539982,0.11656778,0.04839642,0.02198436,21674268873.241604,2.1454,21674268873.24,,2022-11-03T10:36:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-11-03 10:37:50.074587
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T10:36:00.000Z,0.13370379005465347,11814017960.137669,112.655,0.98260538,1.81841426,76.7934378,120.20613773,111.39377164,92.58066391,17738584016.343452,1.7558,17738584016.34,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330901737.816,35101471140.919,,9,,,,2022-11-03T10:36:00.000Z,0.39663942453290923,1299199109.1546597,151.6015,0.1332584,1.28757707,-2.3220534,-8.22066877,-20.03082677,-22.49161272,13616989108.983192,1.3478,17848774103.98,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465906.52474535,511616946.142289,,10,,,,2022-11-03T10:36:00.000Z,31.818214689071983,3104964294.325889,327.1192,-0.28611651,1.5163741,1.19767604,-5.29739829,0.58129976,-21.19341458,11437563387.206228,1.1321,16278737830.92,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T10:36:00.000Z,0.969089092496696,1763411447.657844,408.1783,0.22574487,14.0352414,4.34229981,17.05792781,10.02154118,5.2540428,8464331795.701904,0.8378,9690890924.97,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728268.2130058,1248551938.5381856,,12,904869778.0,5866038419.603247,,2022-11-03T10:36:00.000Z,6.482743221426549,588465997.5621067,127.8678,0.31709321,2.21221127,0.05206195,0.71013292,-10.45468214,-22.8111541,7343186502.476097,0.7268,8094041616.16,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T10:36:00.000Z,1.2173881378208099e-05,543714067.8139229,-24.1256,0.29715714,1.17995777,11.02510743,8.32145199,-7.69394939,0.87002286,6684231226.170093,0.6615,7179364304.76,,2022-11-03T10:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 10:37:50.074587
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6125050243.284809,6125050243.284809,,14,,,,2022-11-03T10:36:00.000Z,0.9997983661694101,298995172.4162521,52.2655,-0.0446839,0.02270932,-0.01723544,-0.0265552,-0.01442165,-0.01471412,6123815225.9417,0.606,6123815225.94,,2022-11-03T10:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 10:37:50.074587
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92248390477.36111,92248452495.13657,,15,71659659264.0,4469226858.206489,,2022-11-03T10:36:00.000Z,0.06236740314018929,377933164.4106234,12.3819,0.14727854,0.08746196,-1.64177021,1.50657488,-0.84577718,-10.60231295,5753292557.93518,0.5695,5753296425.82,,2022-11-03T10:36:00.000Z,,,,,,2022-11-03 10:37:50.074587
